Date,US - SPX,Basic Materials,Communication Services,Consumer Cyclical,Consumer Defensive,Energy,Financial Services,Healthcare,Industrials,Real Estate,Technology,Utilities
2025-12-16,107.1740803527104,83.11954174817336,114.25027865787374,145.75281927719823,100.10163407950465,86.25188209469519,96.12250830732091,179.8168865377834,82.70850619303553,104.44224177900144,84.5993326361462,118.02230387891606
2025-12-17,105.93170298959966,83.20861305265568,110.9094598999055,137.44529755753112,100.1429646989795,86.6592782882759,94.98696991568572,180.46286460064212,82.41386424707103,104.75533626336266,82.06681402230386,111.61928063354145
2025-12-18,106.77219290382074,82.70417268187043,110.70580221441372,143.06717303475278,99.92209700095185,86.17649283159456,95.9922491613071,181.5958079258035,83.34802164051456,104.96564471885907,83.78636282410558,120.71310491301386
2025-12-19,107.71371644848897,82.73898696582798,111.47543855966873,142.04667286869673,99.44037362500973,87.35473836968814,97.5653348706759,167.19597098884717,84.44388432239705,105.60029978628813,86.0990033222757,115.44807067120293
2025-12-22,108.40701539237241,82.9376695077442,113.31173778794019,144.65225291141098,98.91193365949022,87.85008981957996,98.64220756841885,198.7519102276192,85.77442219609505,106.30546132382605,86.3906385738327,116.74011773926216
2025-12-23,108.90030945733729,83.3484001639972,113.05814176746884,143.2673341763931,98.27755093392109,87.86461839345772,98.30686663120659,200.31494934813918,85.43634046856037,106.46295004870083,86.94257420243673,117.84304465466715
2025-12-24,109.25112986596133,83.1991962365452,113.99603594017591,143.124313205142,99.14949176340367,87.41265926740105,98.57102607234019,201.28203572628277,85.45727004093072,106.42908913270439,86.85632767057666,118.57845409850152
2025-12-26,109.21787780432966,83.457115750397,113.75130280180035,139.3161703552543,99.34043294079558,87.07570517009191,97.73059670795364,201.46779747782028,85.04374712925407,106.91295089172593,86.48832845123705,117.91802212695517
2025-12-29,108.83648335246039,83.5986073692471,112.8595796685097,133.87532852674963,99.72810897313991,87.5679078308673,96.39075792150635,197.66684128823036,85.21649504236308,107.35107142636147,85.65574130183555,117.24075921084251
2025-12-30,108.68676057738385,83.89069080453268,112.41673255055748,132.0585840099577,99.27135134053027,87.55670453630687,95.89194644094437,197.192813014268,84.49578317149134,107.62595389143208,85.20985927804335,117.04058005333484
2025-12-31,107.8870796617355,83.40536332423538,111.89620559913993,130.55112927932774,98.74864183407139,87.21170573758167,94.32733431747128,196.24263479081623,83.7325643791168,107.37211221301497,84.31305643864772,115.90331682300985
2026-01-02,108.09149403644551,83.8090919803812,108.98467066798459,126.55024440755156,99.52436499526021,89.25098312577815,96.11617816132278,194.73849004764895,83.720509987421,105.76981863067122,83.78707803503002,120.21747468069623
2026-01-05,108.77832110256172,84.38154876683974,110.01189777455068,130.72114166792852,99.75509396914723,89.14963105643186,101.49141129043637,193.53952596563943,86.46555068621743,105.96051555311732,84.41096392557844,118.11604798021837
2026-01-06,109.45238910406665,85.15982010685707,109.2813454660641,123.87745024349599,101.17139369473927,88.8079215771289,101.80144511637846,196.89529325547733,88.47608266259492,106.6897128830152,84.82225601397774,118.07638389608157
2026-01-07,109.0758812662071,80.48915347838084,109.85477212006971,123.49837238703556,101.52798118201478,87.38196350825892,100.20859547187351,197.44693742816236,88.71586796074433,102.86729615686497,85.5837624235525,113.39610137335774
2026-01-08,109.08423083502691,82.40886826646417,108.33686923307351,126.75357782679602,102.89207105921712,88.28830868197332,100.91783066272149,196.716471468376,79.35907299056842,102.7195028703598,84.21770910256575,109.37984566831929
2026-01-09,109.79060435718209,83.34455948594149,107.04050619644107,130.52543468466197,104.41430841699466,87.1228613526389,100.06770494132171,184.69937945360343,81.00354450562185,100.73278316781256,85.62364152059192,114.18072242912463
2026-01-12,109.96381366132594,83.13701568290239,105.8993361160621,131.92234661017173,106.54207202366504,87.11144617438575,99.21332051032937,181.30707992716896,81.68456023154656,100.84188367357325,85.6509324313597,112.78457783316189
2026-01-13,109.75058029503298,84.5623334291748,107.55356862213227,131.6467111338321,107.53304801289936,87.88116430093567,100.8129197151526,181.76931157338802,83.20180687409258,103.24843747432095,86.4584087661946,113.19746749914934
2026-01-14,109.16524089121683,83.66701268923154,105.98522322085817,129.54227220101683,107.8230079504254,88.0465649810403,100.4323524562873,179.60335743571432,83.22277355322863,104.65408797729796,85.40078850139356,112.59270820285407
2026-01-15,109.4468791581911,84.42392611042865,104.54920243670422,129.12580345696762,107.83574171079906,88.43684038698862,100.89888608257012,178.52292909104617,94.54736101047163,104.59071302110566,85.5883111482565,117.6615962657969
2026-01-16,109.37658117554696,84.59073207364504,103.93936901709719,128.8817111021963,108.58875565019012,88.76905084491193,103.78941209195452,177.95009547277343,94.16131819132171,105.63603920637703,85.13011641700868,108.82168700141943
2026-01-20,107.12049689861615,83.85630297396315,101.46929645049312,125.11822624761149,109.0447966773986,89.63047164041407,100.44157772636586,175.98344532957714,92.90981303003342,104.50710498169946,83.34693275550536,106.23756642740976
2026-01-21,108.36178150709794,85.10143840754341,101.28753287632361,129.1456256655835,109.97036750185534,92.91925535634161,100.56146244434755,177.26939295280076,80.18478305208056,105.39919870523771,84.46484479789149,107.17730603500198
2026-01-22,108.95641702071532,85.42729043163942,101.43769374407184,135.45638382465552,108.55256630998697,93.10700181104818,100.24899884569618,176.58112810837898,79.4615874377878,106.40592467521033,84.96297465561653,106.42626391538275
2026-01-23,108.99203158707296,86.2993661446035,102.25176782513708,135.02852843738754,109.13923478291736,92.68718981051838,99.62241763033487,175.16812374946517,79.03714857777366,105.86621822812599,77.61051447619415,105.65346354625366
2026-01-26,109.53765474694535,86.94922726400223,102.20108351336441,130.1658714237196,108.34743952445376,94.25900700260704,99.03629626276309,175.7250466768722,79.18069610605824,106.4169353228098,77.86740733630286,104.41309767107936
2026-01-27,109.98477608110949,86.88155921406529,101.28864712498805,128.50423753896956,108.11617577992727,97.35346094883404,98.36433040261045,174.61428896525177,79.99491421449105,106.07761760880625,78.5270477069433,106.05160681538048
2026-01-28,109.9757877895136,86.86396984331022,100.53978899850735,141.4608106915651,107.37371199940678,98.92691514177726,97.98892202535255,174.83770387955144,78.04490089623494,105.88297959069651,77.83950722016354,106.04618964622397
2026-01-29,109.83362964683326,91.41824958530677,99.5508128571032,136.47534075172254,107.22359905849407,97.95034266502815,94.93917233320798,173.71154038534252,76.51143279365577,103.5838308404825,75.70837509976634,105.69258014468194
2026-01-30,109.3611363970941,91.05094745973965,99.2218702900814,142.20625143333615,107.5210448332879,97.212003954836,93.25946512679116,172.8785931883255,77.83768543401047,103.44765823846906,73.73418520387203,103.39732610929143
2026-02-02,109.95073138759908,92.83932119290085,99.45858532874668,138.7006085312112,109.81064248897923,96.23489553583619,92.72863155419697,194.56675571118006,76.26899886903338,103.25920682579688,74.47682074614553,102.97008333124649
2026-02-03,109.02670730790432,92.83932119290085,99.45858532874668,138.7006085312112,109.81064248897923,96.23489553583619,92.72863155419697,194.56675571118006,76.26899886903338,103.25920682579688,74.47682074614553,102.97008333124649
